date,zip,territory,people_served_num,smoke_alarms_installed_num,fire_escape_plans_num,additional_hazards_num,year,month,dow,is_weekend
2020-04-24,90034,LA Metro,4,1,0.0,3,2020,4,4,0
2021-10-22,90036,LA Metro,4,5,1.0,0,2021,10,4,0
2021-04-21,92688,Orange County,4,2,0.0,0,2021,4,2,0
2017-12-12,92693,Orange County,1,1,0.0,0,2017,12,1,0
2025-05-20,92773,Orange County,4,3,1.0,1,2025,5,1,0
2015-12-20,92656,Orange County,5,4,2.0,0,2015,12,6,1
2023-11-19,90050,LA Metro,7,5,2.0,0,2023,11,6,1
2017-03-22,92466,Inland Empire,0,0,1.0,1,2017,3,2,0
2020-01-05,92732,Orange County,2,0,3.0,0,2020,1,6,1
2023-11-24,92338,Inland Empire,1,0,1.0,0,2023,11,4,0
2018-05-24,93169,Central Coast,2,3,1.0,0,2018,5,3,0
2022-10-23,92698,OrangeCounty,5,4,1.0,0,2022,10,6,1
2023-03-28,92312,Inland Empire,1,1,1.0,0,2023,3,1,0
2017-05-29,90126,LA Metro,5,5,,0,2017,5,0,0
2021-04-26,90074,LA Metro,8,6,0.0,2,2021,4,0,0
2019-07-20,90140,LA Metro,3,3,,1,2019,7,5,1
2025-06-28,92629,Orange County,1,2,0.0,0,2025,6,5,1
2022-05-03,92647,Orange County,2,1,1.0,0,2022,5,1,0
2022-12-22,92121,San Diego,2,1,1.0,0,2022,12,3,0
2020-12-20,93404,Central Coast,6,4,1.0,2,2020,12,6,1
2021-04-23,92513,Inland Empire,8,5,0.0,0,2021,4,4,0
2020-11-25,92689,Orange County,1,2,0.0,0,2020,11,2,0
2019-03-24,92438,Inland Empire,4,3,0.0,0,2019,3,6,1
2018-12-28,92532,Inland Empire,1,0,1.0,0,2018,12,4,0
2016-01-29,93114,Central Coast,2,2,0.0,0,2016,1,4,0
2018-05-29,92495,Inland Empire,6,6,0.0,1,2018,5,1,0
2020-03-03,90097,LA Metro,20,18,1.0,1,2020,3,1,0
2023-04-09,92747,Orange County,10,7,0.0,1,2023,4,6,1
2022-03-19,90048,LA Metro,6,3,0.0,0,2022,3,5,1
2019-08-17,90002,LA Metro,0,0,0.0,1,2019,8,5,1
2015-10-07,92106,San Diego,6,7,1.0,0,2015,10,2,0
2017-06-02,90068,LA Metro,2,1,0.0,0,2017,6,4,0
2024-02-18,92502,Inland Empire,8,4,0.0,2,2024,2,6,1
2015-06-23,91983,San Diego,0,0,2.0,1,2015,6,1,0
2016-12-22,92094,San Diego,3,3,2.0,0,2016,12,3,0
2021-12-21,92113,San Diego,2,1,2.0,1,2021,12,1,0
2021-08-15,92397,Inland Empire,1,1,2.0,0,2021,8,6,1
2024-10-29,92700,Orange County,2,6,0.0,1,2024,10,1,0
2020-06-20,92732,Orange County,2,0,0.0,0,2020,6,5,1
2018-04-15,92783,Orange County,5,8,0.0,0,2018,4,6,1
2023-06-07,92709,Orange County,6,4,1.0,1,2023,6,2,0
2019-02-10,93155,Central Coast,1,1,1.0,0,2019,2,6,1
2023-09-10,92720,Orange County,7,5,0.0,0,2023,9,6,1
2019-02-05,90120,LA Metro,1,0,1.0,0,2019,2,1,0
2021-06-16,93189,Central Coast,5,4,0.0,0,2021,6,2,0
2019-10-27,90197,LA Metro,0,0,1.0,0,2019,10,6,1
2016-05-16,90007,LA Metro,9,10,0.0,0,2016,5,0,0
2016-11-09,90140,LA Metro,2,1,0.0,1,2016,11,2,0
2022-01-30,90081,LA Metro,2,1,1.0,1,2022,1,6,1
2018-05-10,92391,Inland Empire,10,9,1.0,0,2018,5,3,0
2017-01-20,90170,LA Metro,3,40,0.0,2,2017,1,4,0
2023-08-19,90024,LA Metro,2,2,0.0,0,2023,8,5,1
2020-11-03,92443,Inland Empire,6,3,0.0,1,2020,11,1,0
2024-01-18,92786,Orange County,9,8,0.0,0,2024,1,3,0
2022-05-20,92511,Inland Empire,3,4,1.0,0,2022,5,4,0
2019-12-06,92414,Inland Empire,0,2,0.0,0,2019,12,4,0
2024-01-30,92133,San Diego,0,0,0.0,2,2024,1,1,0
2018-01-01,93143,Central Coast,9,5,0.0,0,2018,1,0,0
2017-01-17,90171,LA Metro,4,2,0.0,3,2017,1,1,0
2023-06-02,92733,Orange County,2,1,1.0,0,2023,6,4,0
2024-05-15,90020,LA Metro,1,1,0.0,0,2024,5,2,0
2016-01-24,92107,San Diego,18,11,0.0,0,2016,1,6,1
2025-05-20,90092,LA Metro,20,18,1.0,0,2025,5,1,0
2019-02-02,92628,Orange County,5,5,1.0,0,2019,2,5,1
2021-05-10,92589,Inland Empire,11,5,0.0,0,2021,5,0,0
2023-11-14,90102,LA Metro,4,2,0.0,0,2023,11,1,0
2022-08-11,91978,San Diego,6,3,1.0,0,2022,8,3,0
2021-07-17,90187,LA Metro,5,2,0.0,1,2021,7,5,1
2022-05-07,92786,Orange County,5,4,0.0,0,2022,5,5,1
2025-01-31,92007,San Diego,8,5,0.0,1,2025,1,4,0
2024-11-20,92348,Inland Empire,18,11,1.0,1,2024,11,2,0
2020-05-07,91933,San Diego,0,0,,0,2020,5,3,0
2022-02-10,92562,Inland Empire,2,1,0.0,0,2022,2,3,0
2021-07-18,92772,Orange County,3,3,0.0,1,2021,7,6,1
2015-09-03,90026,LA Metro,8,7,0.0,1,2015,9,3,0
2016-06-01,90186,LA Metro,1,3,0.0,1,2016,6,2,0
2017-11-26,92621,Orange County,5,4,0.0,1,2017,11,6,1
2025-03-18,93493,Central Coast,2,2,1.0,0,2025,3,1,0
2015-08-23,90161,LA Metro,3,3,2.0,0,2015,8,6,1
2024-09-05,92754,Orange County,1,0,2.0,0,2024,9,3,0
2021-01-16,92444,Inland Empire,0,0,0.0,0,2021,1,5,1
2016-03-18,92691,Orange County,1,1,2.0,0,2016,3,4,0
2022-12-12,92482,Inland Empire,0,0,1.0,0,2022,12,0,0
2019-05-12,93434,Central Coast,0,0,2.0,0,2019,5,6,1
2024-10-27,90058,LA Metro,9,9,,0,2024,10,6,1
2017-11-26,92348,Inland Empire,10,6,2.0,1,2017,11,6,1
2022-07-05,91989,San Diego,1,2,1.0,1,2022,7,1,0
2020-07-26,93461,Central Coast,1,1,0.0,0,2020,7,6,1
2021-12-03,92795,Orange County,3,1,0.0,1,2021,12,4,0
2018-08-08,93160,Central Coast,10,10,1.0,0,2018,8,2,0
2018-11-05,92624,Orange County,0,1,0.0,1,2018,11,0,0
2019-06-26,90142,LA Metro,7,4,0.0,0,2019,6,2,0
2024-08-25,90148,LA Metro,5,6,1.0,0,2024,8,6,1
2019-01-07,92697,Orange County,5,4,0.0,1,2019,1,0,0
2016-05-24,90033,LA Metro,13,9,0.0,0,2016,5,1,0
2021-08-29,93417,Central Coast,0,0,1.0,0,2021,8,6,1
2015-03-30,92371,Inland Empire,1,1,0.0,1,2015,3,0,0
2022-04-12,92331,Inland Empire,15,14,0.0,0,2022,4,1,0
2015-03-10,92640,Orange County,1,0,2.0,0,2015,3,1,0
2015-05-08,90168,LA Metro,2,3,0.0,0,2015,5,4,0
2017-09-21,90173,LA Metro,6,7,2.0,0,2017,9,3,0
2024-02-16,90132,LA Metro,5,8,0.0,1,2024,2,4,0
2024-03-27,92725,Orange County,0,1,1.0,0,2024,3,2,0
2022-07-19,91904,San Diego,1,0,1.0,1,2022,7,1,0
2022-06-23,90046,LA Metro,2,3,3.0,1,2022,6,3,0
2015-11-28,90027,LA Metro,1,1,0.0,0,2015,11,5,1
2015-01-21,92678,Orange County,1,1,1.0,1,2015,1,2,0
2023-09-13,93127,Central Coast,1,1,0.0,1,2023,9,2,0
2020-10-10,90186,LA Metro,2,0,1.0,0,2020,10,5,1
2017-06-08,92716,Orange County,2,3,2.0,1,2017,6,3,0
2016-08-02,92673,Orange County,3,3,0.0,1,2016,8,1,0
2022-06-20,92196,San Diego,6,3,2.0,0,2022,6,0,0
2020-07-27,90154,LA Metro,1,1,0.0,0,2020,7,0,0
2022-04-10,92446,Inland Empire,7,6,2.0,0,2022,4,6,1
2019-11-01,92137,San Diego,4,3,0.0,0,2019,11,4,0
2024-01-16,92347,Inland Empire,5,4,1.0,1,2024,1,1,0
2023-06-27,92412,Inland Empire,4,5,1.0,1,2023,6,1,0
2020-04-07,90162,LA Metro,1,3,0.0,0,2020,4,1,0
2015-04-23,92371,Inland Empire,2,1,0.0,0,2015,4,3,0
2024-05-26,91958,San Diego,10,7,0.0,0,2024,5,6,1
2022-12-14,92711,Orange County,4,3,1.0,0,2022,12,2,0
2023-01-26,91945,SanDiego,4,3,,0,2023,1,3,0
2025-06-04,92492,Inland Empire,2,2,1.0,0,2025,6,2,0
2019-10-29,90018,LA Metro,3,2,1.0,0,2019,10,1,0
2015-08-24,92731,Orange County,5,4,0.0,1,2015,8,0,0
2019-07-30,92786,Orange County,10,7,1.0,2,2019,7,1,0
2025-03-26,92030,San Diego,4,1,0.0,0,2025,3,2,0
2024-05-21,92652,Orange County,9,4,0.0,1,2024,5,1,0
2017-02-09,92686,Orange County,1,0,0.0,0,2017,2,3,0
2016-06-02,91963,San Diego,0,0,2.0,0,2016,6,3,0
2025-03-25,92455,Inland Empire,1,3,1.0,2,2025,3,1,0
2023-05-10,90056,LA Metro,20,20,1.0,0,2023,5,2,0
2023-11-30,92541,Inland Empire,3,1,0.0,0,2023,11,3,0
2025-09-09,91976,San Diego,0,0,1.0,0,2025,9,1,0
2022-04-27,90026,LA Metro,6,7,1.0,0,2022,4,2,0
2025-04-29,92684,Orange County,1,2,0.0,1,2025,4,1,0
2018-02-14,90055,LA Metro,5,2,0.0,0,2018,2,2,0
2015-09-16,92719,Orange County,5,4,0.0,1,2015,9,2,0
2023-10-07,92682,Orange County,16,11,0.0,1,2023,10,5,1
2021-11-15,92700,Orange County,0,0,1.0,0,2021,11,0,0
2019-11-17,90055,LA Metro,11,6,1.0,0,2019,11,6,1
2019-03-09,92598,Inland Empire,4,4,1.0,0,2019,3,5,1
2022-08-07,92000,San Diego,1,1,0.0,0,2022,8,6,1
2024-08-28,90107,LA Metro,5,5,0.0,0,2024,8,2,0
2025-03-10,92309,Inland Empire,0,0,1.0,0,2025,3,0,0
2024-10-10,90156,LA Metro,4,40,2.0,0,2024,10,3,0
2025-06-24,90127,LA Metro,11,14,1.0,0,2025,6,1,0
2021-06-20,92100,San Diego,11,9,1.0,0,2021,6,6,1
2016-04-30,90186,LA Metro,6,4,0.0,0,2016,4,5,1
2019-12-26,92108,San Diego,5,5,1.0,0,2019,12,3,0
2019-11-11,92330,Inland Empire,7,9,1.0,2,2019,11,0,0
2017-05-01,93167,Central Coast,0,0,1.0,1,2017,5,0,0
2020-01-05,92792,Orange County,4,2,0.0,0,2020,1,6,1
2023-10-22,92340,Inland Empire,3,1,0.0,0,2023,10,6,1
2015-07-29,92668,Orange County,1,2,2.0,0,2015,7,2,0
2019-09-20,93192,Central Coast,7,3,1.0,0,2019,9,4,0
2022-09-27,90127,LA Metro,6,5,0.0,0,2022,9,1,0
2024-11-06,92121,San Diego,2,3,0.0,0,2024,11,2,0
2025-04-17,90036,LA Metro,8,5,1.0,0,2025,4,3,0
2023-11-12,91942,San Diego,3,1,0.0,1,2023,11,6,1
2016-02-19,92669,Orange County,2,1,0.0,1,2016,2,4,0
2020-03-29,90166,LA Metro,1,1,0.0,1,2020,3,6,1
2024-04-19,92038,San Diego,2,0,0.0,0,2024,4,4,0
2022-03-24,92030,San Diego,6,3,0.0,1,2022,3,3,0
2021-07-04,92120,San Diego,5,2,0.0,0,2021,7,6,1
2023-10-11,90062,LA Metro,5,2,,1,2023,10,2,0
2018-11-20,92052,San Diego,1,1,0.0,0,2018,11,1,0
2025-04-19,90010,LA Metro,6,7,0.0,1,2025,4,5,1
2018-09-14,91919,San Diego,0,2,2.0,0,2018,9,4,0
2024-09-21,92398,Inland Empire,4,2,1.0,0,2024,9,5,1
2020-05-06,92174,San Diego,8,4,0.0,0,2020,5,2,0
2019-09-03,93470,Central Coast,2,1,1.0,0,2019,9,1,0
2019-02-11,92441,Inland Empire,8,6,1.0,0,2019,2,0,0
2023-04-20,90123,LA Metro,10,5,1.0,0,2023,4,3,0
2023-05-25,92191,San Diego,11,11,,1,2023,5,3,0
2017-04-13,92461,Inland Empire,2,2,1.0,0,2017,4,3,0
2021-05-10,90015,LA Metro,2,7,1.0,1,2021,5,0,0
2023-03-21,90116,LA Metro,0,0,0.0,2,2023,3,1,0
2023-04-19,92119,San Diego,2,1,1.0,2,2023,4,2,0
2023-12-27,92157,San Diego,4,3,0.0,2,2023,12,2,0
2016-06-09,93111,Central Coast,4,5,0.0,0,2016,6,3,0
2025-02-20,92060,San Diego,1,3,0.0,0,2025,2,3,0
2020-01-03,90127,LA Metro,12,7,0.0,0,2020,1,4,0
2017-05-03,90032,LA Metro,14,9,1.0,0,2017,5,2,0
2015-04-29,92641,Orange County,3,1,0.0,0,2015,4,2,0
2017-06-22,90009,LA Metro,16,19,0.0,0,2017,6,3,0
2016-12-02,90121,LA Metro,3,2,1.0,0,2016,12,4,0
2019-11-07,90056,LA Metro,9,6,0.0,0,2019,11,3,0
2017-07-11,90095,LA Metro,1,1,2.0,1,2017,7,1,0
2024-05-08,92647,Orange County,0,0,0.0,1,2024,5,2,0
2023-12-16,93420,Central Coast,7,3,2.0,1,2023,12,5,1
2017-05-03,92432,Inland Empire,0,1,1.0,1,2017,5,2,0
2024-06-17,92605,Orange County,0,0,0.0,2,2024,6,0,0
2022-08-27,90061,LA Metro,4,3,1.0,0,2022,8,5,1
2025-03-07,90061,LA Metro,7,4,1.0,0,2025,3,4,0
2016-05-31,90071,LA Metro,11,12,0.0,0,2016,5,1,0
2018-11-30,93495,Central Coast,0,0,0.0,0,2018,11,4,0
2023-08-05,90142,LA Metro,7,7,0.0,1,2023,8,5,1
2018-07-24,93419,Central Coast,5,3,0.0,0,2018,7,1,0
2024-12-06,92715,Orange County,0,0,2.0,0,2024,12,4,0
2018-11-29,92093,San Diego,7,7,1.0,0,2018,11,3,0
2023-12-22,92123,San Diego,3,2,1.0,1,2023,12,4,0
2025-08-14,92659,Orange County,0,0,1.0,0,2025,8,3,0
2018-07-13,90096,LA Metro,14,5,,0,2018,7,4,0
2019-08-11,91992,San Diego,1,1,2.0,0,2019,8,6,1
2021-08-31,90022,LA Metro,5,4,1.0,0,2021,8,1,0
2020-02-04,90068,LA Metro,0,0,2.0,0,2020,2,1,0
2024-04-18,90163,LA Metro,9,10,0.0,1,2024,4,3,0
2018-02-07,92024,San Diego,3,2,0.0,0,2018,2,2,0
2016-08-07,92609,Orange County,3,3,1.0,0,2016,8,6,1
2025-01-24,92362,Inland Empire,0,1,1.0,1,2025,1,4,0
2019-06-02,90143,LA Metro,7,4,1.0,1,2019,6,6,1
2024-12-05,92768,Orange County,4,5,0.0,0,2024,12,3,0
2022-09-29,90127,LA Metro,6,8,1.0,0,2022,9,3,0
2018-10-06,91936,San Diego,1,2,1.0,2,2018,10,5,1
2024-10-23,92683,Orange County,2,3,0.0,0,2024,10,2,0
2024-11-03,90018,LA Metro,0,2,0.0,1,2024,11,6,1
2016-04-21,92566,Inland Empire,3,2,0.0,0,2016,4,3,0
2019-06-23,92697,Orange County,4,3,0.0,1,2019,6,6,1
2022-01-27,92575,Inland Empire,5,12,1.0,0,2022,1,3,0
2016-11-16,90185,LA Metro,0,1,0.0,0,2016,11,2,0
2021-10-05,93422,Central Coast-X,6,3,2.0,0,2021,10,1,0
2017-10-21,92116,San Diego,1,1,0.0,0,2017,10,5,1
2025-06-30,91963,San Diego,8,7,0.0,0,2025,6,0,0
2020-03-16,92418,Inland Empire,1,2,0.0,1,2020,3,0,0
2024-12-29,90066,LA Metro,2,2,0.0,0,2024,12,6,1
2023-07-06,90198,LA Metro,1,4,0.0,1,2023,7,3,0
2023-12-21,92324,Inland Empire,1,1,0.0,1,2023,12,3,0
2024-08-15,92368,Inland Empire,4,4,0.0,0,2024,8,3,0
2022-06-13,92433,Inland Empire,1,1,,0,2022,6,0,0
2016-06-23,92353,Inland Empire,5,4,0.0,2,2016,6,3,0
2019-05-09,92045,San Diego,5,6,0.0,2,2019,5,3,0
2015-03-15,92394,Inland Empire,3,3,1.0,0,2015,3,6,1
2016-04-28,90197,LA Metro,4,4,1.0,0,2016,4,3,0
2020-04-19,92064,San Diego,1,1,0.0,0,2020,4,6,1
2022-04-26,93175,Central Coast,1,1,0.0,0,2022,4,1,0
2019-04-16,90022,LA Metro,5,3,1.0,0,2019,4,1,0
2017-10-22,92485,Inland Empire,3,2,0.0,0,2017,10,6,1
2025-07-12,92305,Inland Empire,8,8,2.0,1,2025,7,5,1
2024-12-25,92179,San Diego,3,1,1.0,1,2024,12,2,0
2023-07-06,92312,Inland Empire,1,2,1.0,0,2023,7,3,0
2020-04-07,90181,LA Metro,3,5,1.0,1,2020,4,1,0
2017-10-15,92386,Inland Empire,1,1,0.0,0,2017,10,6,1
2018-09-13,93193,Central Coast,3,3,,0,2018,9,3,0
2024-06-22,90071,LA Metro,3,3,0.0,1,2024,6,5,1
2023-07-12,90128,LA Metro,4,3,1.0,1,2023,7,2,0
2019-06-23,92420,Inland Empire,4,1,0.0,1,2019,6,6,1
2017-06-22,92385,Inland Empire,8,5,0.0,0,2017,6,3,0
2020-02-05,93437,Central Coast,2,1,1.0,2,2020,2,2,0
2025-04-23,92519,Inland Empire,1,1,0.0,0,2025,4,2,0
2022-10-16,90048,LA Metro,0,0,1.0,0,2022,10,6,1
2024-06-05,90020,LA Metro,11,8,1.0,1,2024,6,2,0
2018-01-29,92718,Orange County,3,1,1.0,0,2018,1,0,0
2025-03-10,90052,LA Metro,1,1,0.0,2,2025,3,0,0
2023-04-18,92318,Inland Empire,0,1,0.0,0,2023,4,1,0
2019-11-13,90088,LA Metro,4,2,0.0,0,2019,11,2,0
2015-04-03,92365,Inland Empire,2,1,1.0,1,2015,4,4,0
2015-10-16,93130,Central Coast,0,0,1.0,0,2015,10,4,0
2016-12-20,90158,LA Metro,4,3,1.0,0,2016,12,1,0
2024-05-03,92132,San Diego,1,1,0.0,1,2024,5,4,0
2020-05-21,93454,Central Coast,6,6,1.0,1,2020,5,3,0
2023-07-20,90054,LA Metro,3,2,1.0,1,2023,7,3,0
2022-05-03,92187,San Diego,0,2,0.0,0,2022,5,1,0
2017-04-15,92443,Inland Empire,12,6,2.0,0,2017,4,5,1
2015-06-16,92703,Orange County,0,0,1.0,1,2015,6,1,0
2022-01-11,93405,Central Coast,0,1,1.0,0,2022,1,1,0
2018-07-09,90039,LA Metro,14,6,0.0,1,2018,7,0,0
2024-01-26,93186,Central Coast,5,3,3.0,0,2024,1,4,0
2015-04-23,90092,LA Metro,7,4,,0,2015,4,3,0
2025-07-02,90196,LA Metro,6,6,2.0,0,2025,7,2,0
2021-04-19,90042,LA Metro,3,4,1.0,3,2021,4,0,0
2025-05-13,92516,Inland Empire,3,1,0.0,0,2025,5,1,0
2025-06-18,92081,San Diego,2,3,2.0,1,2025,6,2,0
2015-10-07,92341,Inland Empire,11,5,0.0,0,2015,10,2,0
2020-01-24,90001,LA Metro,6,3,2.0,1,2020,1,4,0
2024-01-24,92735,Orange County,5,3,0.0,1,2024,1,2,0
2024-10-11,90185,LA Metro,6,6,0.0,1,2024,10,4,0
2017-02-24,92651,Orange County,3,2,0.0,0,2017,2,4,0
2018-01-02,92326,Inland Empire,14,8,0.0,2,2018,1,1,0
2016-04-27,93451,Central Coast,0,1,1.0,1,2016,4,2,0
2023-03-09,92060,San Diego,2,2,1.0,0,2023,3,3,0
2021-04-12,90134,LA Metro,0,0,1.0,2,2021,4,0,0
2018-10-14,90054,LA Metro,6,7,1.0,0,2018,10,6,1
2017-11-28,92534,Inland Empire,2,1,2.0,0,2017,11,1,0
2018-06-04,91971,San Diego,1,2,2.0,0,2018,6,0,0
2018-05-31,90073,LA Metro-X,2,2,0.0,1,2018,5,3,0
2024-05-06,92628,Orange County,10,7,1.0,0,2024,5,0,0
2021-03-18,92106,San Diego,0,0,0.0,1,2021,3,3,0
2022-06-17,92794,Orange County,1,2,1.0,0,2022,6,4,0
2024-06-28,92113,San Diego,3,2,2.0,0,2024,6,4,0
2018-07-04,92669,Orange County,4,4,0.0,1,2018,7,2,0
2017-04-12,93116,Central Coast,0,0,2.0,0,2017,4,2,0
2020-12-31,90145,LA Metro,2,3,0.0,0,2020,12,3,0
2025-06-15,92480,Inland Empire,26,19,0.0,0,2025,6,6,1
2016-09-15,90185,LA Metro,6,6,2.0,0,2016,9,3,0
2015-10-11,92414,Inland Empire,4,3,0.0,0,2015,10,6,1
2024-08-04,92027,San Diego,13,7,1.0,1,2024,8,6,1
2016-08-24,92392,Inland Empire,2,1,1.0,1,2016,8,2,0
2022-07-28,90194,LA Metro,2,3,,0,2022,7,3,0
2022-01-14,92346,Inland Empire,4,4,2.0,0,2022,1,4,0
2022-03-20,93189,Central Coast,0,0,1.0,0,2022,3,6,1
2024-02-26,90114,LA Metro,2,2,1.0,0,2024,2,0,0
2016-10-09,90180,LA Metro,15,8,0.0,0,2016,10,6,1
2025-03-30,93449,Central Coast-X,4,3,0.0,0,2025,3,6,1
2020-02-11,92642,Orange County,4,4,0.0,0,2020,2,1,0
2021-05-05,90048,LA Metro,3,6,0.0,0,2021,5,2,0
2018-04-08,93432,Central Coast,4,1,0.0,0,2018,4,6,1
2023-05-07,92588,Inland Empire,2,2,0.0,0,2023,5,6,1
2020-02-03,90130,LA Metro,7,3,0.0,0,2020,2,0,0
2018-01-09,90125,LA Metro,2,1,0.0,1,2018,1,1,0
2017-09-19,93135,Central Coast,7,3,1.0,0,2017,9,1,0
2018-01-30,91925,San Diego,6,4,0.0,0,2018,1,1,0
2019-12-06,90038,LA Metro,3,4,0.0,0,2019,12,4,0
2017-03-18,93449,Central Coast,1,1,3.0,1,2017,3,5,1
2016-07-28,90055,LA Metro,11,6,0.0,1,2016,7,3,0
2022-03-26,92150,San Diego,6,8,0.0,0,2022,3,5,1
2019-12-03,92786,Orange County,2,2,1.0,0,2019,12,1,0
2018-04-13,92008,San Diego,0,0,1.0,0,2018,4,4,0
2019-01-20,92161,San Diego,0,0,2.0,0,2019,1,6,1
2022-12-22,92387,Inland Empire,2,7,1.0,0,2022,12,3,0
2022-06-10,90167,LA Metro,0,1,1.0,1,2022,6,4,0
2019-05-11,92598,Inland Empire,3,4,2.0,1,2019,5,5,1
2019-03-26,93456,Central Coast,1,2,0.0,0,2019,3,1,0
2019-06-20,92533,Inland Empire,5,4,,1,2019,6,3,0
2016-04-24,90135,LA Metro,9,8,1.0,2,2016,4,6,1
2018-04-28,90061,LA Metro,14,10,1.0,1,2018,4,5,1
2019-12-17,90055,LA Metro,20,13,1.0,1,2019,12,1,0
2020-01-13,92773,Orange County,14,4,0.0,0,2020,1,0,0
2019-01-24,93141,Central Coast,5,3,1.0,0,2019,1,3,0
2017-05-03,93109,Central Coast,2,2,1.0,0,2017,5,2,0
2018-03-13,92717,Orange County,4,2,0.0,0,2018,3,1,0
2016-12-08,92781,Orange County,2,2,1.0,0,2016,12,3,0
2020-01-28,92681,Orange County,2,2,0.0,1,2020,1,1,0
2024-03-30,93122,Central Coast,0,0,1.0,1,2024,3,5,1
2017-01-22,90049,LA Metro,4,1,0.0,1,2017,1,6,1
2015-09-15,90011,LA Metro,3,4,0.0,0,2015,9,1,0
2019-07-07,92374,Inland Empire,4,3,0.0,0,2019,7,6,1
2016-02-14,90152,LA Metro,5,5,0.0,0,2016,2,6,1
2025-01-15,92042,San Diego,5,6,0.0,0,2025,1,2,0
2016-07-09,92070,San Diego,6,3,2.0,1,2016,7,5,1
2016-12-26,92311,Inland Empire,3,3,0.0,0,2016,12,0,0
2022-02-06,90015,LA Metro,11,5,0.0,0,2022,2,6,1
2016-06-21,92726,Orange County,1,1,0.0,1,2016,6,1,0
2022-10-10,92152,San Diego,3,3,0.0,0,2022,10,0,0
2025-04-29,90089,LA Metro,3,5,2.0,0,2025,4,1,0
2016-01-07,90159,LA Metro,2,1,2.0,1,2016,1,3,0
2021-08-12,90150,LA Metro,1,1,0.0,0,2021,8,3,0
2015-02-16,92568,Inland Empire,6,6,0.0,0,2015,2,0,0
2023-03-01,93108,Central Coast,0,0,0.0,1,2023,3,2,0
2020-04-26,90143,LA Metro,1,3,0.0,1,2020,4,6,1
2019-02-22,92653,Orange County,5,4,0.0,0,2019,2,4,0
2022-07-17,92487,Inland Empire,18,10,0.0,0,2022,7,6,1
2024-01-02,90010,LA Metro,3,1,,0,2024,1,1,0
2024-08-09,92367,Inland Empire,1,4,0.0,1,2024,8,4,0
2019-09-28,92522,Inland Empire,9,9,0.0,0,2019,9,5,1
2022-10-09,90161,LA Metro,6,5,1.0,0,2022,10,6,1
2019-03-08,90183,LA Metro,10,8,0.0,1,2019,3,4,0
2023-11-18,93167,Central Coast,2,2,1.0,0,2023,11,5,1
2019-02-03,92501,Inland Empire,19,11,0.0,0,2019,2,6,1
2025-05-18,92798,Orange County,2,3,2.0,1,2025,5,6,1
2020-09-24,92549,Inland Empire,26,18,0.0,0,2020,9,3,0
2023-01-08,90004,LA Metro,6,6,1.0,0,2023,1,6,1
2020-09-13,92666,Orange County,1,5,1.0,1,2020,9,6,1
2024-04-28,90084,LA Metro,0,2,0.0,0,2024,4,6,1
2024-12-16,92070,San Diego,1,2,1.0,0,2024,12,0,0
2019-05-22,90085,LA Metro,11,9,0.0,1,2019,5,2,0
2024-07-17,92727,Orange County,2,1,2.0,0,2024,7,2,0
2019-05-09,92644,Orange County,0,1,0.0,1,2019,5,3,0
2023-06-23,90136,LA Metro,1,4,1.0,1,2023,6,4,0
2019-03-14,92603,Orange County,0,0,1.0,0,2019,3,3,0
2017-01-15,92185,San Diego,0,0,1.0,0,2017,1,6,1
2022-03-04,91963,SanDiego,2,3,1.0,0,2022,3,4,0
2021-09-06,92481,Inland Empire,2,1,0.0,0,2021,9,0,0
2023-02-24,90044,LA Metro,6,6,3.0,0,2023,2,4,0
2022-11-27,92644,Orange County,8,8,1.0,0,2022,11,6,1
2022-07-27,90132,LA Metro,7,4,1.0,1,2022,7,2,0
2025-03-03,92724,Orange County,10,8,1.0,0,2025,3,0,0
2022-03-22,92080,San Diego,5,4,2.0,0,2022,3,1,0
2022-10-03,93114,Central Coast,1,1,1.0,0,2022,10,0,0
2018-07-16,93144,Central Coast,0,0,0.0,1,2018,7,0,0
2025-02-18,92474,Inland Empire,2,2,2.0,1,2025,2,1,0
2015-10-12,92713,Orange County,1,2,1.0,0,2015,10,0,0
2025-05-12,92712,Orange County,3,3,0.0,0,2025,5,0,0
2024-05-08,93101,Central Coast,0,0,1.0,1,2024,5,2,0
2021-09-10,90189,LA Metro,0,2,0.0,1,2021,9,4,0
2019-04-22,90018,LA Metro,1,1,1.0,0,2019,4,0,0
2023-05-07,93103,Central Coast,6,4,0.0,0,2023,5,6,1
2017-01-07,92383,Inland Empire,4,3,0.0,2,2017,1,5,1
2023-08-08,93178,Central Coast,3,4,0.0,1,2023,8,1,0
2025-06-04,92557,Inland Empire,2,5,0.0,1,2025,6,2,0
2022-03-24,92650,Orange County,15,13,1.0,0,2022,3,3,0
2024-01-16,91965,San Diego,1,2,0.0,2,2024,1,1,0
2019-08-12,92337,Inland Empire,5,8,1.0,0,2019,8,0,0
2015-06-16,90058,LA Metro,1,1,1.0,1,2015,6,1,0
2018-02-05,90015,LA Metro,16,12,3.0,2,2018,2,0,0
2019-09-04,92089,SanDiego,8,6,1.0,0,2019,9,2,0
2019-07-14,92459,Inland Empire,3,4,0.0,1,2019,7,6,1
2023-07-18,92466,Inland Empire,2,1,0.0,0,2023,7,1,0
2024-08-11,92422,Inland Empire,0,1,0.0,0,2024,8,6,1
2022-04-23,90186,LA Metro,2,2,1.0,1,2022,4,5,1
